,Open,High,Low,Close,Adj Close,Volume
2021-10-04 18:48,424.625,424.625,424.625,424.625,424.625,0
2021-10-04 18:47,424.4550476074219,424.4550476074219,424.4550476074219,424.4550476074219,424.4550476074219,514944
2021-10-04 18:46,424.4923095703125,424.4923095703125,424.4923095703125,424.4923095703125,424.4923095703125,337408
2021-10-04 18:45,424.10943603515625,424.10943603515625,424.10943603515625,424.10943603515625,424.10943603515625,0
2021-10-04 18:44,424.6697692871094,424.6697692871094,424.6697692871094,424.6697692871094,424.6697692871094,0
2021-10-04 18:43,425.0021057128906,425.0021057128906,425.0021057128906,425.0021057128906,425.0021057128906,1097344
2021-10-04 18:42,424.7780456542969,424.7780456542969,424.7780456542969,424.7780456542969,424.7780456542969,753792
2021-10-04 18:41,424.58575439453125,424.58575439453125,424.58575439453125,424.58575439453125,424.58575439453125,680832
2021-10-04 18:40,424.3079833984375,424.3079833984375,424.3079833984375,424.3079833984375,424.3079833984375,1719040
2021-10-04 18:39,424.458251953125,424.458251953125,424.458251953125,424.458251953125,424.458251953125,2259712
2021-10-04 18:38,423.9004821777344,423.9004821777344,423.9004821777344,423.9004821777344,423.9004821777344,457856
2021-10-04 18:37,423.5748291015625,423.5748291015625,423.5748291015625,423.5748291015625,423.5748291015625,0
2021-10-04 18:36,423.4206237792969,423.4206237792969,423.4206237792969,423.4206237792969,423.4206237792969,397568
2021-10-04 18:35,423.3904113769531,423.3904113769531,423.3904113769531,423.3904113769531,423.3904113769531,0
2021-10-04 18:34,423.3100891113281,423.3100891113281,423.3100891113281,423.3100891113281,423.3100891113281,1047552
2021-10-04 18:33,423.7466125488281,423.7466125488281,423.7466125488281,423.7466125488281,423.7466125488281,2280064
2021-10-04 18:32,422.9724426269531,422.9724426269531,422.9724426269531,422.9724426269531,422.9724426269531,1123584
2021-10-04 18:30,421.7045593261719,421.7045593261719,421.7045593261719,421.7045593261719,421.7045593261719,0
2021-10-04 18:29,421.68646240234375,421.68646240234375,421.68646240234375,421.68646240234375,421.68646240234375,0
2021-10-04 18:28,421.9184875488281,421.9184875488281,421.9184875488281,421.9184875488281,421.9184875488281,1378432
2021-10-04 18:27,421.8521423339844,421.8521423339844,421.8521423339844,421.8521423339844,421.8521423339844,854272
2021-10-04 18:26,421.50115966796875,421.50115966796875,421.50115966796875,421.50115966796875,421.50115966796875,915712
2021-10-04 18:25,421.26348876953125,421.26348876953125,421.26348876953125,421.26348876953125,421.26348876953125,575488
2021-10-04 18:24,421.1169738769531,421.1169738769531,421.1169738769531,421.1169738769531,421.1169738769531,1300864
2021-10-04 18:23,420.1942443847656,420.1942443847656,420.1942443847656,420.1942443847656,420.1942443847656,0
2021-10-04 18:22,420.0187072753906,420.0187072753906,420.0187072753906,420.0187072753906,420.0187072753906,0
2021-10-04 18:21,420.6195068359375,420.6195068359375,420.6195068359375,420.6195068359375,420.6195068359375,0
2021-10-04 18:20,420.58941650390625,420.58941650390625,420.58941650390625,420.58941650390625,420.58941650390625,0
2021-10-04 18:19,420.5109558105469,420.5109558105469,420.5109558105469,420.5109558105469,420.5109558105469,0
2021-10-04 18:18,420.8745422363281,420.8745422363281,420.8745422363281,420.8745422363281,420.8745422363281,0
2021-10-04 18:17,420.5986328125,420.5986328125,420.5986328125,420.5986328125,420.5986328125,0
2021-10-04 18:16,420.9941101074219,420.9941101074219,420.9941101074219,420.9941101074219,420.9941101074219,0
2021-10-04 18:15,421.184326171875,421.184326171875,421.184326171875,421.184326171875,421.184326171875,478464
2021-10-04 18:14,420.9645690917969,420.9645690917969,420.9645690917969,420.9645690917969,420.9645690917969,0
2021-10-04 18:13,420.8722839355469,420.8722839355469,420.8722839355469,420.8722839355469,420.8722839355469,0
2021-10-04 18:12,421.3208312988281,421.3208312988281,421.3208312988281,421.3208312988281,421.3208312988281,0
2021-10-04 18:11,421.4497375488281,421.4497375488281,421.4497375488281,421.4497375488281,421.4497375488281,0
2021-10-04 18:10,422.0826721191406,422.0826721191406,422.0826721191406,422.0826721191406,422.0826721191406,980480
2021-10-04 18:09,421.56805419921875,421.56805419921875,421.56805419921875,421.56805419921875,421.56805419921875,1056896
2021-10-04 18:08,422.0634460449219,422.0634460449219,422.0634460449219,422.0634460449219,422.0634460449219,2814336
2021-10-04 18:07,420.41937255859375,420.41937255859375,420.41937255859375,420.41937255859375,420.41937255859375,0
2021-10-04 18:06,420.6692810058594,420.6692810058594,420.6692810058594,420.6692810058594,420.6692810058594,0
2021-10-04 18:05,421.4673767089844,421.4673767089844,421.4673767089844,421.4673767089844,421.4673767089844,0
2021-10-04 18:04,423.0366516113281,423.0366516113281,423.0366516113281,423.0366516113281,423.0366516113281,205056
2021-10-04 18:03,423.1165771484375,423.1165771484375,423.1165771484375,423.1165771484375,423.1165771484375,478208
2021-10-04 18:02,423.0328674316406,423.0328674316406,423.0328674316406,423.0328674316406,423.0328674316406,764544
2021-10-04 18:01,422.8268127441406,422.8268127441406,422.8268127441406,422.8268127441406,422.8268127441406,1340288
2021-10-04 18:00,422.13482666015625,422.13482666015625,422.13482666015625,422.13482666015625,422.13482666015625,0
2021-10-04 17:59,422.4514465332031,422.4514465332031,422.4514465332031,422.4514465332031,422.4514465332031,287872
2021-10-04 17:58,422.1363830566406,422.1363830566406,422.1363830566406,422.1363830566406,422.1363830566406,4736
2021-10-04 17:57,422.46612548828125,422.46612548828125,422.46612548828125,422.46612548828125,422.46612548828125,360192
2021-10-04 17:56,422.18597412109375,422.18597412109375,422.18597412109375,422.18597412109375,422.18597412109375,0
2021-10-04 17:55,422.6918029785156,422.6918029785156,422.6918029785156,422.6918029785156,422.6918029785156,729216
2021-10-04 17:54,422.78302001953125,422.78302001953125,422.78302001953125,422.78302001953125,422.78302001953125,0
2021-10-04 17:53,422.9827880859375,422.9827880859375,422.9827880859375,422.9827880859375,422.9827880859375,0
2021-10-04 17:52,423.5727233886719,423.5727233886719,423.5727233886719,423.5727233886719,423.5727233886719,2858496
2021-10-04 17:51,423.0460205078125,423.0460205078125,423.0460205078125,423.0460205078125,423.0460205078125,1634048
2021-10-04 17:50,422.37518310546875,422.37518310546875,422.37518310546875,422.37518310546875,422.37518310546875,1471744
2021-10-04 17:49,422.0014343261719,422.0014343261719,422.0014343261719,422.0014343261719,422.0014343261719,552448
2021-10-04 17:48,421.51177978515625,421.51177978515625,421.51177978515625,421.51177978515625,421.51177978515625,144384
2021-10-04 17:47,421.9037780761719,421.9037780761719,421.9037780761719,421.9037780761719,421.9037780761719,1533184
2021-10-04 17:46,421.50860595703125,421.50860595703125,421.50860595703125,421.50860595703125,421.50860595703125,0
2021-10-04 17:45,421.9037780761719,421.9037780761719,421.9037780761719,421.9037780761719,421.9037780761719,0
2021-10-04 17:44,421.83489990234375,421.83489990234375,421.83489990234375,421.83489990234375,421.83489990234375,52352
2021-10-04 17:42,421.88677978515625,421.88677978515625,421.88677978515625,421.88677978515625,421.88677978515625,0
2021-10-04 17:41,423.03399658203125,423.03399658203125,423.03399658203125,423.03399658203125,423.03399658203125,0
2021-10-04 17:40,423.51611328125,423.51611328125,423.51611328125,423.51611328125,423.51611328125,168320
2021-10-04 17:39,423.8103332519531,423.8103332519531,423.8103332519531,423.8103332519531,423.8103332519531,0
2021-10-04 17:38,424.3318786621094,424.3318786621094,424.3318786621094,424.3318786621094,424.3318786621094,253952
2021-10-04 17:37,424.19012451171875,424.19012451171875,424.19012451171875,424.19012451171875,424.19012451171875,1788800
2021-10-04 17:36,424.4942932128906,424.4942932128906,424.4942932128906,424.4942932128906,424.4942932128906,1106816
2021-10-04 17:35,423.9925842285156,423.9925842285156,423.9925842285156,423.9925842285156,423.9925842285156,366976
2021-10-04 17:34,423.702392578125,423.702392578125,423.702392578125,423.702392578125,423.702392578125,0
2021-10-04 17:33,424.2137145996094,424.2137145996094,424.2137145996094,424.2137145996094,424.2137145996094,0
2021-10-04 17:32,424.6200256347656,424.6200256347656,424.6200256347656,424.6200256347656,424.6200256347656,885376
2021-10-04 17:31,425.14862060546875,425.14862060546875,425.14862060546875,425.14862060546875,425.14862060546875,3212288
2021-10-04 17:30,424.955078125,424.955078125,424.955078125,424.955078125,424.955078125,822784
2021-10-04 17:29,424.563720703125,424.563720703125,424.563720703125,424.563720703125,424.563720703125,146560
2021-10-04 17:28,424.4515380859375,424.4515380859375,424.4515380859375,424.4515380859375,424.4515380859375,931328
2021-10-04 17:27,424.5544128417969,424.5544128417969,424.5544128417969,424.5544128417969,424.5544128417969,1294976
2021-10-04 17:26,424.4194641113281,424.4194641113281,424.4194641113281,424.4194641113281,424.4194641113281,568832
2021-10-04 17:25,424.1194763183594,424.1194763183594,424.1194763183594,424.1194763183594,424.1194763183594,0
2021-10-04 17:24,424.1021728515625,424.1021728515625,424.1021728515625,424.1021728515625,424.1021728515625,436608
2021-10-04 17:23,424.8893127441406,424.8893127441406,424.8893127441406,424.8893127441406,424.8893127441406,2513920
2021-10-04 17:22,423.9299621582031,423.9299621582031,423.9299621582031,423.9299621582031,423.9299621582031,1945472
2021-10-04 17:21,424.14837646484375,424.14837646484375,424.14837646484375,424.14837646484375,424.14837646484375,3199488
2021-10-04 17:20,424.4759521484375,424.4759521484375,424.4759521484375,424.4759521484375,424.4759521484375,1931520
2021-10-04 17:19,424.3462219238281,424.3462219238281,424.3462219238281,424.3462219238281,424.3462219238281,1054592
2021-10-04 17:18,423.83526611328125,423.83526611328125,423.83526611328125,423.83526611328125,423.83526611328125,0
2021-10-04 17:17,425.0240173339844,425.0240173339844,425.0240173339844,425.0240173339844,425.0240173339844,1907072
2021-10-04 17:16,424.6123352050781,424.6123352050781,424.6123352050781,424.6123352050781,424.6123352050781,4239104
2021-10-04 17:15,424.2663269042969,424.2663269042969,424.2663269042969,424.2663269042969,424.2663269042969,1600384
2021-10-04 17:14,423.99359130859375,423.99359130859375,423.99359130859375,423.99359130859375,423.99359130859375,1769856
2021-10-04 17:13,423.4059143066406,423.4059143066406,423.4059143066406,423.4059143066406,423.4059143066406,2180864
2021-10-04 17:12,423.1511535644531,423.1511535644531,423.1511535644531,423.1511535644531,423.1511535644531,1314560
2021-10-04 17:11,422.8508605957031,422.8508605957031,422.8508605957031,422.8508605957031,422.8508605957031,951296
2021-10-04 17:10,422.4544982910156,422.4544982910156,422.4544982910156,422.4544982910156,422.4544982910156,2354944
2021-10-04 17:09,422.7063903808594,422.7063903808594,422.7063903808594,422.7063903808594,422.7063903808594,2142848
2021-10-04 17:08,422.3373718261719,422.3373718261719,422.3373718261719,422.3373718261719,422.3373718261719,2334720
2021-10-04 17:07,421.6689758300781,421.6689758300781,421.6689758300781,421.6689758300781,421.6689758300781,2945024
2021-10-04 17:06,421.10906982421875,421.10906982421875,421.10906982421875,421.10906982421875,421.10906982421875,1448192
2021-10-04 17:05,420.4994201660156,420.4994201660156,420.4994201660156,420.4994201660156,420.4994201660156,770560
2021-10-04 17:04,420.8836364746094,420.8836364746094,420.8836364746094,420.8836364746094,420.8836364746094,2862848
2021-10-04 17:03,419.99298095703125,419.99298095703125,419.99298095703125,419.99298095703125,419.99298095703125,0
2021-10-04 17:02,420.0202331542969,420.0202331542969,420.0202331542969,420.0202331542969,420.0202331542969,0
2021-10-04 17:01,420.12908935546875,420.12908935546875,420.12908935546875,420.12908935546875,420.12908935546875,2223872
2021-10-04 17:00,420.7736511230469,420.7736511230469,420.7736511230469,420.7736511230469,420.7736511230469,3768960
2021-10-04 16:59,419.1017761230469,419.1017761230469,419.1017761230469,419.1017761230469,419.1017761230469,365696
2021-10-04 16:58,418.87908935546875,418.87908935546875,418.87908935546875,418.87908935546875,418.87908935546875,1469056
2021-10-04 16:57,419.4677429199219,419.4677429199219,419.4677429199219,419.4677429199219,419.4677429199219,501632
2021-10-04 16:56,419.4205627441406,419.4205627441406,419.4205627441406,419.4205627441406,419.4205627441406,0
2021-10-04 16:55,420.2250061035156,420.2250061035156,420.2250061035156,420.2250061035156,420.2250061035156,0
2021-10-04 16:54,420.23419189453125,420.23419189453125,420.23419189453125,420.23419189453125,420.23419189453125,706816
2021-10-04 16:53,420.1479187011719,420.1479187011719,420.1479187011719,420.1479187011719,420.1479187011719,239360
2021-10-04 16:52,419.5542907714844,419.5542907714844,419.5542907714844,419.5542907714844,419.5542907714844,0
2021-10-04 16:51,419.8826904296875,419.8826904296875,419.8826904296875,419.8826904296875,419.8826904296875,0
2021-10-04 16:50,420.3784484863281,420.3784484863281,420.3784484863281,420.3784484863281,420.3784484863281,0
2021-10-04 16:49,420.3404541015625,420.3404541015625,420.3404541015625,420.3404541015625,420.3404541015625,472064
2021-10-04 16:48,420.490234375,420.490234375,420.490234375,420.490234375,420.490234375,677120
2021-10-04 16:47,420.3756103515625,420.3756103515625,420.3756103515625,420.3756103515625,420.3756103515625,1264000
2021-10-04 16:46,419.58978271484375,419.58978271484375,419.58978271484375,419.58978271484375,419.58978271484375,0
2021-10-04 16:45,419.7161560058594,419.7161560058594,419.7161560058594,419.7161560058594,419.7161560058594,193152
2021-10-04 16:44,419.62725830078125,419.62725830078125,419.62725830078125,419.62725830078125,419.62725830078125,0
2021-10-04 16:43,419.1376037597656,419.1376037597656,419.1376037597656,419.1376037597656,419.1376037597656,2835072
2021-10-04 16:42,419.2565002441406,419.2565002441406,419.2565002441406,419.2565002441406,419.2565002441406,284032
2021-10-04 16:41,419.19415283203125,419.19415283203125,419.19415283203125,419.19415283203125,419.19415283203125,93696
2021-10-04 16:40,418.72412109375,418.72412109375,418.72412109375,418.72412109375,418.72412109375,1931008
2021-10-04 16:39,419.1089782714844,419.1089782714844,419.1089782714844,419.1089782714844,419.1089782714844,0
2021-10-04 16:38,419.5094909667969,419.5094909667969,419.5094909667969,419.5094909667969,419.5094909667969,0
2021-10-04 16:37,419.64068603515625,419.64068603515625,419.64068603515625,419.64068603515625,419.64068603515625,3706240
2021-10-04 16:36,419.82562255859375,419.82562255859375,419.82562255859375,419.82562255859375,419.82562255859375,1956992
2021-10-04 16:35,419.4741516113281,419.4741516113281,419.4741516113281,419.4741516113281,419.4741516113281,2026112
2021-10-04 16:34,418.654541015625,418.654541015625,418.654541015625,418.654541015625,418.654541015625,2311040
2021-10-04 16:33,417.9701843261719,417.9701843261719,417.9701843261719,417.9701843261719,417.9701843261719,814592
2021-10-04 16:32,417.78118896484375,417.78118896484375,417.78118896484375,417.78118896484375,417.78118896484375,335616
2021-10-04 16:31,417.2733154296875,417.2733154296875,417.2733154296875,417.2733154296875,417.2733154296875,1586048
2021-10-04 16:30,417.0773010253906,417.0773010253906,417.0773010253906,417.0773010253906,417.0773010253906,0
2021-10-04 16:29,417.4656677246094,417.4656677246094,417.4656677246094,417.4656677246094,417.4656677246094,1719424
2021-10-04 16:28,417.1596374511719,417.1596374511719,417.1596374511719,417.1596374511719,417.1596374511719,2922752
2021-10-04 16:27,416.1639404296875,416.1639404296875,416.1639404296875,416.1639404296875,416.1639404296875,1293824
2021-10-04 16:26,415.6139831542969,415.6139831542969,415.6139831542969,415.6139831542969,415.6139831542969,793856
2021-10-04 16:25,415.3912048339844,415.3912048339844,415.3912048339844,415.3912048339844,415.3912048339844,0
2021-10-04 16:24,415.5126953125,415.5126953125,415.5126953125,415.5126953125,415.5126953125,275968
2021-10-04 16:23,415.1432189941406,415.1432189941406,415.1432189941406,415.1432189941406,415.1432189941406,0
2021-10-04 16:22,416.7577209472656,416.7577209472656,416.7577209472656,416.7577209472656,416.7577209472656,0
2021-10-04 16:21,416.89849853515625,416.89849853515625,416.89849853515625,416.89849853515625,416.89849853515625,0
2021-10-04 16:20,417.3469543457031,417.3469543457031,417.3469543457031,417.3469543457031,417.3469543457031,1118592
2021-10-04 16:19,417.2727355957031,417.2727355957031,417.2727355957031,417.2727355957031,417.2727355957031,2289920
2021-10-04 16:18,417.07000732421875,417.07000732421875,417.07000732421875,417.07000732421875,417.07000732421875,464256
2021-10-04 16:17,416.8149719238281,416.8149719238281,416.8149719238281,416.8149719238281,416.8149719238281,1039232
2021-10-04 16:16,417.2804260253906,417.2804260253906,417.2804260253906,417.2804260253906,417.2804260253906,4689152
2021-10-04 16:15,416.67181396484375,416.67181396484375,416.67181396484375,416.67181396484375,416.67181396484375,2289152
2021-10-04 16:14,416.1778869628906,416.1778869628906,416.1778869628906,416.1778869628906,416.1778869628906,2225408
2021-10-04 16:13,415.91229248046875,415.91229248046875,415.91229248046875,415.91229248046875,415.91229248046875,4052736
2021-10-04 16:12,415.1736145019531,415.1736145019531,415.1736145019531,415.1736145019531,415.1736145019531,3059840
2021-10-04 16:11,414.7095642089844,414.7095642089844,414.7095642089844,414.7095642089844,414.7095642089844,3588608
2021-10-04 16:10,412.790283203125,412.790283203125,412.790283203125,412.790283203125,412.790283203125,1104896
2021-10-04 16:09,413.57073974609375,413.57073974609375,413.57073974609375,413.57073974609375,413.57073974609375,0
2021-10-04 16:08,414.9560546875,414.9560546875,414.9560546875,414.9560546875,414.9560546875,1633024
2021-10-04 16:07,415.1155700683594,415.1155700683594,415.1155700683594,415.1155700683594,415.1155700683594,6668800
2021-10-04 16:06,413.9056091308594,413.9056091308594,413.9056091308594,413.9056091308594,413.9056091308594,2696832
2021-10-04 16:05,412.8891906738281,412.8891906738281,412.8891906738281,412.8891906738281,412.8891906738281,1913728
2021-10-04 16:04,412.6650695800781,412.6650695800781,412.6650695800781,412.6650695800781,412.6650695800781,2351488
2021-10-04 16:03,412.2228088378906,412.2228088378906,412.2228088378906,412.2228088378906,412.2228088378906,0
2021-10-04 16:02,414.6177673339844,414.6177673339844,414.6177673339844,414.6177673339844,414.6177673339844,0
2021-10-04 16:01,416.3364562988281,416.3364562988281,416.3364562988281,416.3364562988281,416.3364562988281,1790336
2021-10-04 16:00,417.4463195800781,417.4463195800781,417.4463195800781,417.4463195800781,417.4463195800781,3336832
2021-10-04 15:59,416.37939453125,416.37939453125,416.37939453125,416.37939453125,416.37939453125,3329024
2021-10-04 15:58,414.97100830078125,414.97100830078125,414.97100830078125,414.97100830078125,414.97100830078125,0
2021-10-04 15:57,415.72076416015625,415.72076416015625,415.72076416015625,415.72076416015625,415.72076416015625,315904
2021-10-04 15:56,416.14703369140625,416.14703369140625,416.14703369140625,416.14703369140625,416.14703369140625,407040
2021-10-04 15:55,417.9754943847656,417.9754943847656,417.9754943847656,417.9754943847656,417.9754943847656,0
2021-10-04 15:54,418.19073486328125,418.19073486328125,418.19073486328125,418.19073486328125,418.19073486328125,0
2021-10-04 15:53,419.26580810546875,419.26580810546875,419.26580810546875,419.26580810546875,419.26580810546875,0
2021-10-04 15:52,418.9840087890625,418.9840087890625,418.9840087890625,418.9840087890625,418.9840087890625,145152
2021-10-04 15:51,419.1500549316406,419.1500549316406,419.1500549316406,419.1500549316406,419.1500549316406,0
2021-10-04 15:50,419.5701904296875,419.5701904296875,419.5701904296875,419.5701904296875,419.5701904296875,0
2021-10-04 15:49,419.5453796386719,419.5453796386719,419.5453796386719,419.5453796386719,419.5453796386719,143872
2021-10-04 15:48,419.1346435546875,419.1346435546875,419.1346435546875,419.1346435546875,419.1346435546875,688768
2021-10-04 15:47,419.2105407714844,419.2105407714844,419.2105407714844,419.2105407714844,419.2105407714844,47616
2021-10-04 15:46,420.0069885253906,420.0069885253906,420.0069885253906,420.0069885253906,420.0069885253906,0
2021-10-04 15:45,421.1785583496094,421.1785583496094,421.1785583496094,421.1785583496094,421.1785583496094,1064704
2021-10-04 15:44,420.76824951171875,420.76824951171875,420.76824951171875,420.76824951171875,420.76824951171875,839680
2021-10-04 15:43,420.98907470703125,420.98907470703125,420.98907470703125,420.98907470703125,420.98907470703125,194816
2021-10-04 15:42,420.3471984863281,420.3471984863281,420.3471984863281,420.3471984863281,420.3471984863281,0
2021-10-04 15:41,422.1424865722656,422.1424865722656,422.1424865722656,422.1424865722656,422.1424865722656,0
2021-10-04 15:40,423.0906677246094,423.0906677246094,423.0906677246094,423.0906677246094,423.0906677246094,0
2021-10-04 15:39,424.2787170410156,424.2787170410156,424.2787170410156,424.2787170410156,424.2787170410156,414720
2021-10-04 15:38,424.5464782714844,424.5464782714844,424.5464782714844,424.5464782714844,424.5464782714844,489984
2021-10-04 15:37,423.8563232421875,423.8563232421875,423.8563232421875,423.8563232421875,423.8563232421875,0
2021-10-04 15:36,425.05938720703125,425.05938720703125,425.05938720703125,425.05938720703125,425.05938720703125,23424
2021-10-04 15:35,425.4158020019531,425.4158020019531,425.4158020019531,425.4158020019531,425.4158020019531,0
2021-10-04 15:34,425.286376953125,425.286376953125,425.286376953125,425.286376953125,425.286376953125,0
2021-10-04 15:33,426.11932373046875,426.11932373046875,426.11932373046875,426.11932373046875,426.11932373046875,0
2021-10-04 15:32,426.47283935546875,426.47283935546875,426.47283935546875,426.47283935546875,426.47283935546875,810624
2021-10-04 15:31,426.01129150390625,426.01129150390625,426.01129150390625,426.01129150390625,426.01129150390625,141952
2021-10-04 15:30,426.3175964355469,426.3175964355469,426.3175964355469,426.3175964355469,426.3175964355469,0
2021-10-04 15:29,426.2801818847656,426.2801818847656,426.2801818847656,426.2801818847656,426.2801818847656,0
2021-10-04 15:28,426.3138732910156,426.3138732910156,426.3138732910156,426.3138732910156,426.3138732910156,434560
2021-10-04 15:27,426.3862609863281,426.3862609863281,426.3862609863281,426.3862609863281,426.3862609863281,0
2021-10-04 15:26,426.9116516113281,426.9116516113281,426.9116516113281,426.9116516113281,426.9116516113281,0
2021-10-04 15:25,426.93170166015625,426.93170166015625,426.93170166015625,426.93170166015625,426.93170166015625,1115392
2021-10-04 15:24,426.9571228027344,426.9571228027344,426.9571228027344,426.9571228027344,426.9571228027344,523008
2021-10-04 15:23,426.55291748046875,426.55291748046875,426.55291748046875,426.55291748046875,426.55291748046875,0
2021-10-04 15:22,426.6610107421875,426.6610107421875,426.6610107421875,426.6610107421875,426.6610107421875,1314048
2021-10-04 15:21,426.1884765625,426.1884765625,426.1884765625,426.1884765625,426.1884765625,1191168
2021-10-04 15:20,426.9599914550781,426.9599914550781,426.9599914550781,426.9599914550781,426.9599914550781,1262208
2021-10-04 15:19,426.6536560058594,426.6536560058594,426.6536560058594,426.6536560058594,426.6536560058594,302080
2021-10-04 15:18,426.7921142578125,426.7921142578125,426.7921142578125,426.7921142578125,426.7921142578125,234624
2021-10-04 15:17,426.1727294921875,426.1727294921875,426.1727294921875,426.1727294921875,426.1727294921875,390016
2021-10-04 15:16,426.1878967285156,426.1878967285156,426.1878967285156,426.1878967285156,426.1878967285156,2705792
2021-10-04 15:15,426.79547119140625,426.79547119140625,426.79547119140625,426.79547119140625,426.79547119140625,65664
2021-10-04 15:14,426.7763671875,426.7763671875,426.7763671875,426.7763671875,426.7763671875,0
2021-10-04 15:13,426.8990478515625,426.8990478515625,426.8990478515625,426.8990478515625,426.8990478515625,1075328
2021-10-04 15:12,427.1581726074219,427.1581726074219,427.1581726074219,427.1581726074219,427.1581726074219,441600
2021-10-04 15:11,427.5300598144531,427.5300598144531,427.5300598144531,427.5300598144531,427.5300598144531,1798016
2021-10-04 15:10,426.8663330078125,426.8663330078125,426.8663330078125,426.8663330078125,426.8663330078125,269952
2021-10-04 15:09,426.240966796875,426.240966796875,426.240966796875,426.240966796875,426.240966796875,1045376
2021-10-04 15:08,425.6990661621094,425.6990661621094,425.6990661621094,425.6990661621094,425.6990661621094,232320
2021-10-04 15:07,425.3940734863281,425.3940734863281,425.3940734863281,425.3940734863281,425.3940734863281,0
